block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
a_400164,0,09,0,1,9 HILL VOC CTR - S MARTIN L KING - DOWNTOWN,43526,18_merged_3142132,3102811,
a_399989,0,03,0,1,3 WILLOW - DOWNTOWN,43499,18_merged_3142132,3100418,
a_399989,0,03,0,1,3 WILLOW - DOWNTOWN,43499,18_merged_3142132,3100419,
a_399990,0,03,0,1,3 WILLOW - DOWNTOWN,43499,18_merged_3142132,3100410,
a_399989,0,03,0,1,3 WILLOW - DOWNTOWN,43499,18_merged_3142132,3100411,
a_399990,0,03,0,1,3 WILLOW - DOWNTOWN,43499,18_merged_3142132,3100412,
a_399989,0,03,0,1,3 WILLOW - DOWNTOWN,43499,18_merged_3142132,3100413,
a_399990,0,03,0,1,3 WILLOW - DOWNTOWN,43499,18_merged_3142132,3100414,
a_399989,0,03,0,1,3 WILLOW - CAPITOL LOOP - DOWNTOWN,43496,18_merged_3142132,3100415,
a_399990,0,03,0,1,3 WILLOW - CAPITOL LOOP - DOWNTOWN,43496,18_merged_3142132,3100416,
a_399989,0,03,0,1,3 WILLOW - DOWNTOWN,43499,18_merged_3142132,3100417,
a_400266,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,5_merged_3142136,3104977,
a_400266,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,5_merged_3142136,3104976,
a_400266,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,5_merged_3142136,3104975,
a_400266,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,5_merged_3142136,3104974,
a_400266,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,5_merged_3142136,3104973,
a_400266,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,5_merged_3142136,3104972,
a_400266,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,5_merged_3142136,3104971,
a_400266,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,5_merged_3142136,3104970,
b_401021,0,10,0,0,10 NORTH LANSING - TURNER,43661,5_merged_3142147,3114741,
b_401021,0,10,0,0,10 NORTH LANSING - TURNER,43661,5_merged_3142147,3114740,
b_401022,0,10,0,0,10 NORTH LANSING - TURNER,43661,5_merged_3142147,3114743,
b_401021,0,10,0,0,10 NORTH LANSING - TURNER,43661,5_merged_3142147,3114742,
b_401022,0,10,0,0,10 NORTH LANSING - TURNER,43661,5_merged_3142147,3114745,
b_401022,0,10,0,0,10 NORTH LANSING - TURNER,43661,5_merged_3142147,3114744,
a_400268,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,5_merged_3142136,3104979,
a_400268,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,5_merged_3142136,3104978,
b_400802,0,03,0,0,3 WILLOW - LANSING MALL,43628,10_merged_3142140,3111719,
b_400803,0,03,0,0,3 WILLOW - LANSING MALL,43628,10_merged_3142140,3111718,
b_401380,0,39,0,0,UNIVERSITY VILLAGE,43725,9_merged_3142149,3125458,
b_400801,0,03,0,0,3 WILLOW - LANSING MALL,43628,10_merged_3142140,3111711,
b_400801,0,03,0,0,3 WILLOW - LANSING MALL,43628,10_merged_3142140,3111710,
b_400803,0,03,0,0,3 WILLOW - LANSING MALL,43628,10_merged_3142140,3111713,
b_400802,0,03,0,0,3 WILLOW - LANSING MALL,43628,10_merged_3142140,3111712,
b_400803,0,03,0,0,3 WILLOW - LANSING MALL,43628,10_merged_3142140,3111715,
b_400802,0,03,0,0,3 WILLOW - LANSING MALL,43628,10_merged_3142140,3111714,
b_400802,0,03,0,0,3 WILLOW - LANSING MALL,43628,10_merged_3142140,3111717,
b_400802,0,03,0,0,3 WILLOW - LANSING MALL,43628,10_merged_3142140,3111716,
b_401771,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,5_merged_3142147,3129139,
b_401379,0,39,0,0,UNIVERSITY VILLAGE,43725,9_merged_3142149,3125451,
b_401380,0,39,0,0,UNIVERSITY VILLAGE,43725,9_merged_3142149,3125450,
b_401379,0,39,0,0,UNIVERSITY VILLAGE,43725,9_merged_3142149,3125453,
b_401380,0,39,0,0,UNIVERSITY VILLAGE,43725,9_merged_3142149,3125452,
b_400788,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43625,3_merged_3142146,3111489,
b_400787,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43625,3_merged_3142146,3111488,
b_401379,0,39,0,0,UNIVERSITY VILLAGE,43725,9_merged_3142149,3125457,
b_401380,0,39,0,0,UNIVERSITY VILLAGE,43725,9_merged_3142149,3125456,
b_401380,0,39,0,1,CATA TRANSPORTATION CENTER,43726,9_merged_3142149,3125529,
b_401379,0,39,0,1,CATA TRANSPORTATION CENTER,43726,9_merged_3142149,3125528,
b_401380,0,39,0,1,CATA TRANSPORTATION CENTER,43726,9_merged_3142149,3125525,
b_401379,0,39,0,1,CATA TRANSPORTATION CENTER,43726,9_merged_3142149,3125524,
b_401380,0,39,0,1,CATA TRANSPORTATION CENTER,43726,9_merged_3142149,3125527,
b_401379,0,39,0,1,CATA TRANSPORTATION CENTER,43726,9_merged_3142149,3125526,
b_401380,0,39,0,1,CATA TRANSPORTATION CENTER,43726,9_merged_3142149,3125521,
b_401379,0,39,0,1,CATA TRANSPORTATION CENTER,43726,9_merged_3142149,3125520,
b_401380,0,39,0,1,CATA TRANSPORTATION CENTER,43726,9_merged_3142149,3125523,
b_401379,0,39,0,1,CATA TRANSPORTATION CENTER,43726,9_merged_3142149,3125522,
b_401747,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,9_merged_3142149,3128179,
b_401749,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,9_merged_3142149,3128178,
b_401746,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,9_merged_3142149,3128175,
b_401748,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,9_merged_3142149,3128174,
b_401746,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,9_merged_3142149,3128177,
b_401748,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,9_merged_3142149,3128176,
b_401746,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,9_merged_3142149,3128171,
b_401748,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,9_merged_3142149,3128170,
b_401747,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,9_merged_3142149,3128173,
b_401748,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,9_merged_3142149,3128172,
b_400937,0,08,0,1,8 PENNSYLVANIA - DOWNTOWN,43654,5_merged_3142147,3113713,
b_400938,0,08,0,1,8 PENNSYLVANIA - DOWNTOWN,43654,5_merged_3142147,3113712,
b_400936,0,08,0,1,8 PENNSYLVANIA - DOWNTOWN,43654,5_merged_3142147,3113711,
b_400935,0,08,0,1,8 PENNSYLVANIA - DOWNTOWN,43654,5_merged_3142147,3113710,
b_400938,0,08,0,1,8 PENNSYLVANIA - DOWNTOWN,43654,5_merged_3142147,3113717,
b_400937,0,08,0,1,8 PENNSYLVANIA - DOWNTOWN,43654,5_merged_3142147,3113716,
b_400936,0,08,0,1,8 PENNSYLVANIA - DOWNTOWN,43654,5_merged_3142147,3113715,
b_400938,0,08,0,1,8 PENNSYLVANIA - DOWNTOWN,43654,5_merged_3142147,3113714,
b_400936,0,08,0,1,8 PENNSYLVANIA - DOWNTOWN,43654,5_merged_3142147,3113719,
b_400939,0,08,0,1,8 PENNSYLVANIA - DOWNTOWN,43654,5_merged_3142147,3113718,
b_401093,0,14,0,1,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,43676,1_merged_3142145,3116071,
b_401092,0,14,0,1,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,43678,1_merged_3142145,3116070,
b_401095,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,3_merged_3142146,3116073,
b_401095,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,3_merged_3142146,3116072,
b_401026,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,3_merged_3142146,3116075,
b_401095,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,3_merged_3142146,3116074,
b_401095,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,3_merged_3142146,3116077,
b_401095,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,3_merged_3142146,3116076,
b_401095,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,3_merged_3142146,3116079,
b_401095,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,3_merged_3142146,3116078,
b_401204,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,9_merged_3142149,3118385,
a_400080,0,08,0,1,8 PENNSYLVANIA - CAPITOL LOOP - DOWNTOWN,43518,16_merged_3142133,3101804,
b_401204,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,9_merged_3142149,3118387,
b_401205,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,9_merged_3142149,3118386,
b_401205,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,9_merged_3142149,3118381,
b_401204,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,9_merged_3142149,3118380,
b_401204,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,9_merged_3142149,3118383,
a_400080,0,08,0,1,8 PENNSYLVANIA - DOWNTOWN,43522,16_merged_3142133,3101805,
b_401204,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,9_merged_3142149,3118389,
a_400288,0,17_merged_3142122,0,0,,43553,1_merged_3142134,3105381,
a_400082,0,08,0,1,8 MEIJER S PENN,43520,16_merged_3142133,3101807,
a_400288,0,17_merged_3142122,0,0,,43553,1_merged_3142134,3105387,
a_400287,0,17_merged_3142122,0,0,,43553,1_merged_3142134,3105386,
a_400084,0,08,0,0,8 PENNSYLVANIA - HOLT,43517,16_merged_3142133,3101802,
a_400081,0,08,0,1,8 PENNSYLVANIA - CAPITOL LOOP - DOWNTOWN,43518,16_merged_3142133,3101803,
b_401009,0,09,0,0,9 S MARTIN L KING - S PENN MEIJER,43657,20_merged_3142141,3114509,
b_401011,0,09,0,0,9 S MARTIN L KING - S PENN MEIJER,43657,20_merged_3142141,3114508,
b_401010,0,09,0,0,9 S MARTIN L KING - S PENN MEIJER,43657,20_merged_3142141,3114507,
b_401009,0,09,0,0,9 S MARTIN L KING - S PENN MEIJER,43657,20_merged_3142141,3114506,
b_402624,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,9_merged_3142149,3142074,
b_401335,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,9_merged_3142149,3122813,
b_401271,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,1_merged_3142145,3120009,
b_401274,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,1_merged_3142145,3120008,
b_402626,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,9_merged_3142149,3142075,
b_401270,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,1_merged_3142145,3120005,
b_401271,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,1_merged_3142145,3120004,
b_401273,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,1_merged_3142145,3120007,
b_401272,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,1_merged_3142145,3120006,
b_401272,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,1_merged_3142145,3120001,
b_401270,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,1_merged_3142145,3120000,
b_401274,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,1_merged_3142145,3120003,
b_401273,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,1_merged_3142145,3120002,
b_402624,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,9_merged_3142149,3142078,
b_402626,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,9_merged_3142149,3142079,
b_401238,0,26,0,0,26 ABBOT/CHANDLER,43700,16_merged_3142144,3119168,
b_401239,0,26,0,0,26 ABBOT/CHANDLER,43700,16_merged_3142144,3119169,
b_401241,0,26,0,0,26 ABBOT/CHANDLER,43700,16_merged_3142144,3119166,
b_401242,0,26,0,0,26 ABBOT/CHANDLER,43700,16_merged_3142144,3119167,
b_401239,0,26,0,0,26 ABBOT/CHANDLER,43700,16_merged_3142144,3119164,
b_401240,0,26,0,0,26 ABBOT/CHANDLER,43700,16_merged_3142144,3119165,
b_401242,0,26,0,0,26 ABBOT/CHANDLER,43700,16_merged_3142144,3119162,
b_401238,0,26,0,0,26 ABBOT/CHANDLER,43700,16_merged_3142144,3119163,
b_401240,0,26,0,0,26 ABBOT/CHANDLER,43700,16_merged_3142144,3119160,
b_401241,0,26,0,0,26 ABBOT/CHANDLER,43700,16_merged_3142144,3119161,
b_400997,0,09,0,0,9 S MARTIN L KING - HILL VOC CTR - S PENN MEIJER,43655,1_merged_3142145,3114316,
b_402631,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,5_merged_3142147,3130038,
b_401124,0,17_merged_3142125,0,0,17 GRAB & GO - DOWNTOWN,43685,16_merged_3142144,3116901,
b_401125,0,17_merged_3142125,0,0,17 GRAB & GO - DOWNTOWN,43685,16_merged_3142144,3116900,
b_401124,0,17_merged_3142125,0,0,17 GRAB & GO - DOWNTOWN,43685,16_merged_3142144,3116903,
b_401125,0,17_merged_3142125,0,0,17 GRAB & GO - DOWNTOWN,43685,16_merged_3142144,3116902,
b_401124,0,17_merged_3142125,0,0,17 GRAB & GO - DOWNTOWN,43685,16_merged_3142144,3116905,
b_401125,0,17_merged_3142125,0,0,17 GRAB & GO - DOWNTOWN,43685,16_merged_3142144,3116904,
b_401124,0,17_merged_3142125,0,0,17 GRAB & GO - DOWNTOWN,43685,16_merged_3142144,3116907,
b_400863,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,1_merged_3142145,3112685,
b_401324,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,1_merged_3142145,3122335,
b_401323,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,1_merged_3142145,3122334,
b_401326,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,1_merged_3142145,3122337,
b_401325,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,1_merged_3142145,3122336,
b_401324,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,1_merged_3142145,3122331,
b_400996,0,09,0,0,9 S MARTIN L KING - HILL VOC CTR - S PENN MEIJER,43655,1_merged_3142145,3114318,
b_401326,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,1_merged_3142145,3122333,
b_401325,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,1_merged_3142145,3122332,
b_402631,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,5_merged_3142147,3130036,
b_401324,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,1_merged_3142145,3122339,
b_401323,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,1_merged_3142145,3122338,
b_401381,0,39,0,0,UNIVERSITY VILLAGE,43725,5_merged_3142147,3125644,
b_401382,0,39,0,0,UNIVERSITY VILLAGE,43725,5_merged_3142147,3125645,
b_401382,0,39,0,0,UNIVERSITY VILLAGE,43725,5_merged_3142147,3125646,
b_401382,0,39,0,0,UNIVERSITY VILLAGE,43725,5_merged_3142147,3125647,
b_401381,0,39,0,0,UNIVERSITY VILLAGE,43725,5_merged_3142147,3125640,
b_401382,0,39,0,0,UNIVERSITY VILLAGE,43725,5_merged_3142147,3125641,
b_401381,0,39,0,0,UNIVERSITY VILLAGE,43725,5_merged_3142147,3125642,
b_401382,0,39,0,0,UNIVERSITY VILLAGE,43725,5_merged_3142147,3125643,
b_401382,0,39,0,0,UNIVERSITY VILLAGE,43725,5_merged_3142147,3125648,
b_401382,0,39,0,0,UNIVERSITY VILLAGE,43725,5_merged_3142147,3125649,
a_400396,0,32_merged_3142124,0,1,32 CATA BUS STATION,43574,5_merged_3142136,3107868,
a_400396,0,32_merged_3142124,0,1,32 CATA BUS STATION,43574,5_merged_3142136,3107869,
a_400396,0,32_merged_3142124,0,0,32 CLINICAL CENTER/COMMUTER LOT 89,43573,5_merged_3142136,3107864,
a_400396,0,32_merged_3142124,0,0,32 CLINICAL CENTER/COMMUTER LOT 89,43573,5_merged_3142136,3107865,
a_400396,0,32_merged_3142124,0,0,32 CLINICAL CENTER/COMMUTER LOT 89,43573,5_merged_3142136,3107866,
a_400396,0,32_merged_3142124,0,1,32 CATA BUS STATION,43574,5_merged_3142136,3107867,
a_400396,0,32_merged_3142124,0,0,32 CLINICAL CENTER/COMMUTER LOT 89,43573,5_merged_3142136,3107860,
a_400396,0,32_merged_3142124,0,0,32 CLINICAL CENTER/COMMUTER LOT 89,43573,5_merged_3142136,3107861,
a_400396,0,32_merged_3142124,0,0,32 CLINICAL CENTER/COMMUTER LOT 89,43573,5_merged_3142136,3107862,
a_400396,0,32_merged_3142124,0,0,32 CLINICAL CENTER/COMMUTER LOT 89,43573,5_merged_3142136,3107863,
b_401751,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,5_merged_3142147,3128434,
b_401753,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,5_merged_3142147,3128435,
b_401752,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,5_merged_3142147,3128436,
b_401753,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,5_merged_3142147,3128437,
b_401752,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,5_merged_3142147,3128430,
b_401752,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,5_merged_3142147,3128431,
b_401751,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,5_merged_3142147,3128432,
b_401752,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,5_merged_3142147,3128433,
b_401752,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,5_merged_3142147,3128438,
b_401752,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,5_merged_3142147,3128439,
a_400263,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,9_merged_3142138,3104879,
b_401360,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124199,
b_401359,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124198,
b_401358,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124193,
b_401361,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124192,
b_401360,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124191,
b_401359,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124190,
b_401358,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124197,
b_401361,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124196,
b_401360,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124195,
b_401359,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124194,
a_400361,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43562,4_merged_3142137,3106805,
a_400361,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43562,4_merged_3142137,3106804,
a_400361,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43562,4_merged_3142137,3106807,
a_400361,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43562,4_merged_3142137,3106806,
a_400361,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43562,4_merged_3142137,3106801,
a_400361,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43562,4_merged_3142137,3106800,
a_400361,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43562,4_merged_3142137,3106803,
a_400361,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43562,4_merged_3142137,3106802,
a_400361,0,24,0,1,24 EAST LANSING/MSU,43563,4_merged_3142137,3106809,
a_400361,0,24,0,1,24 EAST LANSING/MSU,43563,4_merged_3142137,3106808,
a_399980,0,03,0,0,3 WILLOW - LANSING MALL,43495,1_merged_3142134,3100256,
a_399981,0,03,0,0,3 WILLOW - LANSING MALL,43495,1_merged_3142134,3100257,
a_399980,0,03,0,0,3 WILLOW - LANSING MALL,43495,1_merged_3142134,3100254,
a_399979,0,03,0,0,3 WILLOW - LANSING MALL,43495,1_merged_3142134,3100255,
a_399980,0,03,0,0,3 WILLOW - LANSING MALL,43495,1_merged_3142134,3100252,
a_399980,0,03,0,0,3 WILLOW - LANSING MALL,43495,1_merged_3142134,3100253,
a_399980,0,03,0,0,3 WILLOW - LANSING MALL,43495,1_merged_3142134,3100250,
a_399979,0,03,0,0,3 WILLOW - LANSING MALL,43495,1_merged_3142134,3100251,
b_401358,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124229,
b_401361,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,1_merged_3142145,3124228,
a_399980,0,03,0,0,3 WILLOW - LANSING MALL,43495,1_merged_3142134,3100258,
a_399981,0,03,0,0,3 WILLOW - LANSING MALL,43495,1_merged_3142134,3100259,
b_401742,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127754,
b_401741,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127755,
b_401742,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127756,
b_401741,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127757,
b_401742,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127750,
b_401741,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127751,
b_401742,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127752,
b_401741,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127753,
b_401741,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127758,
b_401741,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127759,
a_400296,0,20,0,1,20 SOUTH HARRISON - SPARTAN VILLAGE - EAST LANSING/MSU,43557,5_merged_3142136,3105574,
a_400295,0,20,0,1,20 SOUTH HARRISON - SPARTAN VILLAGE - EAST LANSING/MSU,43557,5_merged_3142136,3105575,
a_400296,0,20,0,1,20 SOUTH HARRISON - SPARTAN VILLAGE - EAST LANSING/MSU,43557,5_merged_3142136,3105576,
a_400295,0,20,0,1,20 SOUTH HARRISON - SPARTAN VILLAGE - EAST LANSING/MSU,43557,5_merged_3142136,3105577,
a_400295,0,20,0,0,20 SOUTH HARRISON - SPARTAN VILLAGE - JOLLY /DUNCKEL,43555,5_merged_3142136,3105570,
a_400296,0,20,0,0,20 SOUTH HARRISON - SPARTAN VILLAGE - JOLLY /DUNCKEL,43555,5_merged_3142136,3105571,
a_400296,0,20,0,1,20 SOUTH HARRISON - SPARTAN VILLAGE - EAST LANSING/MSU,43557,5_merged_3142136,3105572,
a_400296,0,20,0,1,20 SOUTH HARRISON - SPARTAN VILLAGE - EAST LANSING/MSU,43557,5_merged_3142136,3105573,
a_400296,0,20,0,1,20 SOUTH HARRISON - SPARTAN VILLAGE - EAST LANSING/MSU,43557,5_merged_3142136,3105578,
a_400295,0,20,0,1,20 SOUTH HARRISON - SPARTAN VILLAGE - EAST LANSING/MSU,43557,5_merged_3142136,3105579,
a_399893,0,01,0,1,1 DOWNTOWN LANSING - CAPITOL LOOP,43485,1_merged_3142134,3098898,
a_399894,0,01,0,1,1 DOWNTOWN LANSING - CAPITOL LOOP,43485,1_merged_3142134,3098899,
a_399894,0,01,0,1,1 DOWNTOWN LANSING - CAPITOL LOOP,43485,1_merged_3142134,3098892,
a_399895,0,01,0,1,1 DOWNTOWN LANSING - CAPITOL LOOP,43485,1_merged_3142134,3098893,
a_399892,0,01,0,1,1 DOWNTOWN LANSING,43487,1_merged_3142134,3098890,
a_399893,0,01,0,1,1 DOWNTOWN LANSING - CAPITOL LOOP,43485,1_merged_3142134,3098891,
a_399898,0,01,0,1,1 DOWNTOWN LANSING - CAPITOL LOOP,43485,1_merged_3142134,3098896,
a_399899,0,01,0,1,1 DOWNTOWN LANSING - CAPITOL LOOP,43485,1_merged_3142134,3098897,
a_399897,0,01,0,1,1 DOWNTOWN LANSING - CAPITOL LOOP,43485,1_merged_3142134,3098894,
a_399896,0,01,0,1,1 DOWNTOWN LANSING - CAPITOL LOOP,43485,1_merged_3142134,3098895,
a_400027,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,1_merged_3142134,3100924,
a_400028,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,1_merged_3142134,3100925,
a_400025,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,1_merged_3142134,3100926,
a_400029,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,1_merged_3142134,3100927,
a_400028,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,1_merged_3142134,3100920,
a_400025,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,1_merged_3142134,3100921,
a_400029,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,1_merged_3142134,3100922,
a_400026,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,1_merged_3142134,3100923,
a_400026,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,1_merged_3142134,3100928,
a_400027,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,1_merged_3142134,3100929,
b_401071,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43680,10_merged_3142140,3116279,
b_401071,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43680,10_merged_3142140,3116278,
b_401068,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43681,16_merged_3142144,3116277,
b_401068,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43681,16_merged_3142144,3116276,
b_401068,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43681,16_merged_3142144,3116275,
b_401068,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43681,16_merged_3142144,3116274,
b_401068,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43681,16_merged_3142144,3116273,
b_401068,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43681,16_merged_3142144,3116272,
b_401068,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43681,16_merged_3142144,3116271,
b_401068,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43681,16_merged_3142144,3116270,
b_401086,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,9_merged_3142149,3115898,
b_401086,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,9_merged_3142149,3115899,
